county_name,precinct_num,candidate,score,confidence,normalized_score
bergen,340030191041,gerardo cedrone,50.63,0.842,0.0
bergen,340030191042,gerardo cedrone,51.66,0.842,0.023836549375708723
bergen,340030191043,gerardo cedrone,51.01,0.842,0.0
bergen,340030191044,gerardo cedrone,50.93,0.842,0.0
bergen,340030192021,gerardo cedrone,51.65,0.842,0.0
bergen,340030192031,gerardo cedrone,51.66,0.842,0.1742125984251965
bergen,340030192032,gerardo cedrone,50.47,0.842,0.0
bergen,340030192033,gerardo cedrone,51.55,0.842,0.0
bergen,340030192041,gerardo cedrone,51.97,0.842,0.13721804511278202
bergen,340030192042,gerardo cedrone,51.44,0.842,0.0
bergen,340030192043,gerardo cedrone,53.39,0.895,0.0
bergen,340030193031,gerardo cedrone,51.82,0.842,0.02687569988801814
bergen,340030193032,gerardo cedrone,51.22,0.842,0.02979737783075089
bergen,340030193033,gerardo cedrone,51.19,0.842,0.0
bergen,340030193034,gerardo cedrone,52.03,0.842,0.20075400565504267
bergen,340030193041,gerardo cedrone,51.38,0.842,0.0
bergen,340030193042,gerardo cedrone,51.51,0.842,0.0
bergen,340030193043,gerardo cedrone,50.99,0.842,0.0
bergen,340030193051,gerardo cedrone,51.23,0.842,0.0
bergen,340030193052,gerardo cedrone,50.66,0.842,0.0
bergen,340030193053,gerardo cedrone,50.93,0.842,0.0
bergen,340030193061,gerardo cedrone,50.45,0.842,0.0
bergen,340030201001,gerardo cedrone,50.21,0.842,0.0
bergen,340030201002,gerardo cedrone,50.87,0.842,0.0
bergen,340030201003,gerardo cedrone,50.05,0.842,0.0
bergen,340030202001,gerardo cedrone,50.3,0.842,0.0
bergen,340030202002,gerardo cedrone,50.79,0.842,0.0
bergen,340030202003,gerardo cedrone,50.03,0.842,0.0
bergen,340030211011,gerardo cedrone,50.3,0.842,0.0
bergen,340030211012,gerardo cedrone,49.05,0.842,0.0
bergen,340030211013,gerardo cedrone,50.46,0.842,0.0
bergen,340030211014,gerardo cedrone,50.63,0.842,0.0
bergen,340030211021,gerardo cedrone,51.14,0.842,0.0
bergen,340030211022,gerardo cedrone,50.17,0.842,0.0
bergen,340030211023,gerardo cedrone,51.24,0.842,0.04756097560975619
bergen,340030212001,gerardo cedrone,51.74,0.842,0.0
bergen,340030212002,gerardo cedrone,50.26,0.842,0.0
bergen,340030212003,gerardo cedrone,48.22,0.789,0.0
bergen,340030212004,gerardo cedrone,50.79,0.842,0.0
bergen,340030212005,gerardo cedrone,50.9,0.842,0.007712082262210182
bergen,340030212006,gerardo cedrone,50.8,0.842,0.0
bergen,340030213001,gerardo cedrone,50.85,0.842,0.0
bergen,340030213002,gerardo cedrone,49.86,0.842,0.0
bergen,340030213003,gerardo cedrone,51.3,0.842,0.06362545018007132
bergen,340030213004,gerardo cedrone,50.74,0.842,0.0
bergen,340030214001,gerardo cedrone,51.03,0.842,0.0
bergen,340030214002,gerardo cedrone,51.65,0.842,0.005813953488371762
bergen,340030214003,gerardo cedrone,51.3,0.842,0.09699769053117745
bergen,340030214004,gerardo cedrone,51.42,0.842,0.09122807017543876
bergen,340030215001,gerardo cedrone,51.44,0.842,0.09843400447427245
bergen,340030215002,gerardo cedrone,50.53,0.842,0.0
bergen,340030215003,gerardo cedrone,51.95,0.842,0.21407624633431124
bergen,340030215004,gerardo cedrone,51.34,0.842,0.03278688524590177
bergen,340030215005,gerardo cedrone,51.19,0.842,0.013801756587201938
bergen,340030215006,gerardo cedrone,50.97,0.842,0.0
bergen,340030216001,gerardo cedrone,52.04,0.842,0.19628906249999978
bergen,340030216002,gerardo cedrone,52.38,0.842,0.2608695652173917
bergen,340030216003,gerardo cedrone,51.4,0.842,0.019300361881784873
bergen,340030216004,gerardo cedrone,52.33,0.842,0.30682730923694773
bergen,340030221001,gerardo cedrone,50.01,0.842,0.0
bergen,340030221002,gerardo cedrone,50.36,0.842,0.0
bergen,340030221003,gerardo cedrone,51.42,0.842,0.0
bergen,340030222001,gerardo cedrone,50.51,0.842,0.0
bergen,340030222002,gerardo cedrone,50.97,0.842,0.0
bergen,340030222003,gerardo cedrone,50.1,0.842,0.0
bergen,340030222004,gerardo cedrone,54.38,0.895,0.0
bergen,340030222005,gerardo cedrone,49.84,0.842,0.0
bergen,340030222006,gerardo cedrone,49.96,0.842,0.0
bergen,340030222007,gerardo cedrone,49.8,0.842,0.0
bergen,340030231001,gerardo cedrone,52.41,0.842,0.25845410628019283
bergen,340030231002,gerardo cedrone,52.69,0.842,0.2825757575757574
bergen,340030232011,gerardo cedrone,51.83,0.842,0.04859611231101467
bergen,340030232012,gerardo cedrone,52.08,0.842,0.04191033138401558
bergen,340030232013,gerardo cedrone,52.39,0.842,0.2240343347639485
bergen,340030232014,gerardo cedrone,51.33,0.842,0.0
bergen,340030232021,gerardo cedrone,51.98,0.842,0.0
bergen,340030232022,gerardo cedrone,51.37,0.842,0.0
bergen,340030232023,gerardo cedrone,52.53,0.842,0.2780832678711705
bergen,340030233011,gerardo cedrone,51.61,0.842,0.0
bergen,340030233012,gerardo cedrone,51.22,0.842,0.0
bergen,340030233013,gerardo cedrone,51.21,0.842,0.0
bergen,340030233031,gerardo cedrone,51.24,0.842,0.0
bergen,340030233032,gerardo cedrone,52.23,0.842,0.05350194552529155
bergen,340030233033,gerardo cedrone,52.29,0.842,0.15258620689655145
bergen,340030233041,gerardo cedrone,50.81,0.842,0.0
bergen,340030233042,gerardo cedrone,51.35,0.842,0.0
bergen,340030234011,gerardo cedrone,52.48,0.842,0.269384492406075
bergen,340030234012,gerardo cedrone,50.95,0.842,0.0
bergen,340030234013,gerardo cedrone,52.03,0.842,0.15843429636533105
bergen,340030234021,gerardo cedrone,52.09,0.842,0.24749163879598668
bergen,340030234022,gerardo cedrone,52.06,0.842,0.1947565543071166
bergen,340030234023,gerardo cedrone,52.04,0.842,0.130738522954092
bergen,340030234024,gerardo cedrone,51.26,0.842,0.0
bergen,340030234025,gerardo cedrone,52.14,0.842,0.15879017013232513
bergen,340030235011,gerardo cedrone,52.43,0.842,0.2634538152610442
bergen,340030235012,gerardo cedrone,52.05,0.842,0.16390423572743962
bergen,340030235021,gerardo cedrone,52.46,0.842,0.27177419354838694
bergen,340030235022,gerardo cedrone,52.74,0.842,0.30218538055764915
bergen,340030235023,gerardo cedrone,51.62,0.842,0.0
bergen,340030236011,gerardo cedrone,52.51,0.842,0.2575999999999999
bergen,340030236012,gerardo cedrone,51.36,0.842,0.0
bergen,340030236013,gerardo cedrone,52.24,0.842,0.19030192131747523
bergen,340030236021,gerardo cedrone,52.17,0.842,0.30300568643379394
bergen,340030236022,gerardo cedrone,52.07,0.842,0.21860465116279082
bergen,340030236023,gerardo cedrone,54.82,0.895,0.2903795233892321
bergen,340030241001,gerardo cedrone,49.81,0.842,0.0
bergen,340030241002,gerardo cedrone,50.12,0.842,0.0
bergen,340030241003,gerardo cedrone,49.47,0.842,0.0
bergen,340030241004,gerardo cedrone,50.48,0.842,0.0
bergen,340030242001,gerardo cedrone,53.72,0.895,0.0
bergen,340030242002,gerardo cedrone,50.73,0.842,0.0
bergen,340030242003,gerardo cedrone,50.25,0.842,0.0
bergen,340030242004,gerardo cedrone,49.9,0.842,0.0
bergen,340030242005,gerardo cedrone,49.92,0.842,0.0
bergen,340030251001,gerardo cedrone,48.64,0.789,0.024691358024691322
bergen,340030251002,gerardo cedrone,51.59,0.842,0.028702640642939172
bergen,340030251003,gerardo cedrone,50.59,0.842,0.0
bergen,340030251004,gerardo cedrone,51.21,0.842,0.0
bergen,340030251005,gerardo cedrone,51.38,0.842,0.0
bergen,340030251006,gerardo cedrone,50.24,0.842,0.0
bergen,340030252001,gerardo cedrone,50.92,0.842,0.0
bergen,340030252002,gerardo cedrone,53.51,0.895,0.0
bergen,340030252003,gerardo cedrone,49.48,0.842,0.0
bergen,340030252004,gerardo cedrone,49.87,0.842,0.0
bergen,340030252005,gerardo cedrone,49.39,0.842,0.0
bergen,340030252006,gerardo cedrone,49.64,0.842,0.0
bergen,340030261001,gerardo cedrone,50.38,0.842,0.0
bergen,340030261002,gerardo cedrone,50.37,0.842,0.0
bergen,340030261003,gerardo cedrone,49.78,0.842,0.0
bergen,340030261004,gerardo cedrone,49.8,0.842,0.0
bergen,340030262001,gerardo cedrone,50.54,0.842,0.0
bergen,340030262002,gerardo cedrone,53.49,0.895,0.0
bergen,340030262003,gerardo cedrone,50.58,0.842,0.0
bergen,340030262004,gerardo cedrone,50.18,0.842,0.0
bergen,340030262005,gerardo cedrone,50.95,0.842,0.0
bergen,340030270001,gerardo cedrone,50.85,0.842,0.0
bergen,340030270002,gerardo cedrone,50.41,0.842,0.0
bergen,340030270003,gerardo cedrone,50.32,0.842,0.0
bergen,340030270004,gerardo cedrone,50.77,0.842,0.0
bergen,340030280011,gerardo cedrone,51.87,0.842,0.08913934426229483
bergen,340030280012,gerardo cedrone,49.34,0.789,0.10151187904967657
bergen,340030280013,gerardo cedrone,50.39,0.842,0.0
bergen,340030280014,gerardo cedrone,50.53,0.842,0.0
bergen,340030280015,gerardo cedrone,52.25,0.842,0.21577123050259983
bergen,340030280021,gerardo cedrone,51.32,0.842,0.0
bergen,340030280022,gerardo cedrone,51.18,0.842,0.0
bergen,340030280023,gerardo cedrone,51.17,0.842,0.0
bergen,340030280024,gerardo cedrone,51.04,0.842,0.0
bergen,340030291001,gerardo cedrone,52.09,0.842,0.16826923076923078
bergen,340030291002,gerardo cedrone,50.63,0.842,0.0
bergen,340030291003,gerardo cedrone,51.28,0.842,0.09331797235023068
bergen,340030292001,gerardo cedrone,50.88,0.842,0.0
bergen,340030292002,gerardo cedrone,51.83,0.842,0.09680851063829753
bergen,340030292003,gerardo cedrone,51.4,0.842,0.0
bergen,340030292004,gerardo cedrone,50.58,0.842,0.0
bergen,340030292005,gerardo cedrone,49.81,0.842,0.0
bergen,340030301001,gerardo cedrone,55.0,0.895,0.08253968253968264
bergen,340030301002,gerardo cedrone,51.27,0.842,0.0
bergen,340030301003,gerardo cedrone,51.69,0.842,0.1841831425598331
bergen,340030301004,gerardo cedrone,50.91,0.842,0.0
bergen,340030301005,gerardo cedrone,51.16,0.842,0.0
bergen,340030302011,gerardo cedrone,51.82,0.842,0.14388489208633085
bergen,340030302012,gerardo cedrone,51.41,0.842,0.046838407494145036
bergen,340030302013,gerardo cedrone,51.27,0.842,0.0428396572827419
bergen,340030302014,gerardo cedrone,52.11,0.842,0.15019762845849766
bergen,340030302021,gerardo cedrone,50.66,0.842,0.0
bergen,340030302022,gerardo cedrone,52.25,0.842,0.26278659611992927
bergen,340030302023,gerardo cedrone,51.72,0.842,0.17809621289662245
bergen,340030303001,gerardo cedrone,51.81,0.842,0.13593256059009481
bergen,340030303002,gerardo cedrone,51.82,0.842,0.1484135107471855
bergen,340030303003,gerardo cedrone,51.19,0.842,0.0
bergen,340030303004,gerardo cedrone,51.57,0.842,0.08738938053097337
bergen,340030303005,gerardo cedrone,51.42,0.842,0.0
bergen,340030304011,gerardo cedrone,52.01,0.842,0.0
bergen,340030304012,gerardo cedrone,51.09,0.842,0.0
bergen,340030304013,gerardo cedrone,52.04,0.842,0.11587147030184987
bergen,340030304014,gerardo cedrone,52.27,0.842,0.19444444444444467
bergen,340030304021,gerardo cedrone,50.62,0.842,0.0
bergen,340030304022,gerardo cedrone,50.8,0.842,0.0
bergen,340030304023,gerardo cedrone,51.65,0.842,0.12349726775956237
bergen,340030304024,gerardo cedrone,51.76,0.842,0.010416666666666238
bergen,340030311001,gerardo cedrone,50.88,0.842,0.0
bergen,340030311002,gerardo cedrone,50.59,0.842,0.0
bergen,340030311003,gerardo cedrone,51.77,0.842,0.0
bergen,340030311004,gerardo cedrone,51.4,0.842,0.0
bergen,340030312001,gerardo cedrone,50.47,0.842,0.0
bergen,340030312002,gerardo cedrone,50.64,0.842,0.0
bergen,340030312003,gerardo cedrone,50.23,0.842,0.0
bergen,340030312004,gerardo cedrone,50.75,0.842,0.0
bergen,340030312005,gerardo cedrone,50.57,0.842,0.0
bergen,340030313001,gerardo cedrone,49.17,0.842,0.0
bergen,340030313002,gerardo cedrone,50.77,0.842,0.0
bergen,340030313003,gerardo cedrone,51.03,0.842,0.0
bergen,340030313004,gerardo cedrone,50.27,0.842,0.0
bergen,340030313005,gerardo cedrone,53.03,0.895,0.0
bergen,340030313006,gerardo cedrone,50.25,0.842,0.0
bergen,340030314001,gerardo cedrone,50.57,0.842,0.0
bergen,340030314002,gerardo cedrone,50.42,0.842,0.0
bergen,340030314003,gerardo cedrone,50.78,0.842,0.0
bergen,340030314004,gerardo cedrone,50.36,0.842,0.0
bergen,340030314005,gerardo cedrone,50.46,0.842,0.0
bergen,340030314006,gerardo cedrone,50.62,0.842,0.0
bergen,340030321021,gerardo cedrone,49.75,0.842,0.0
bergen,340030321022,gerardo cedrone,50.0,0.842,0.0
bergen,340030321023,gerardo cedrone,50.06,0.842,0.0
bergen,340030321031,gerardo cedrone,50.36,0.842,0.0
bergen,340030321032,gerardo cedrone,50.33,0.842,0.0
bergen,340030321033,gerardo cedrone,50.45,0.842,0.0
bergen,340030321041,gerardo cedrone,50.7,0.842,0.018922852983988735
bergen,340030321042,gerardo cedrone,50.2,0.842,0.0
bergen,340030322011,gerardo cedrone,49.96,0.842,0.0
bergen,340030322012,gerardo cedrone,50.75,0.842,0.0
bergen,340030322013,gerardo cedrone,50.22,0.842,0.0
bergen,340030322021,gerardo cedrone,50.15,0.842,0.0
bergen,340030322022,gerardo cedrone,50.26,0.842,0.0
bergen,340030322023,gerardo cedrone,50.55,0.842,0.0
bergen,340030322024,gerardo cedrone,50.67,0.842,0.0
bergen,340030331001,gerardo cedrone,51.11,0.842,0.0
bergen,340030331002,gerardo cedrone,50.24,0.842,0.0
bergen,340030331003,gerardo cedrone,50.13,0.842,0.0
bergen,340030331004,gerardo cedrone,50.86,0.842,0.0
bergen,340030332001,gerardo cedrone,51.4,0.842,0.0
bergen,340030332002,gerardo cedrone,51.03,0.842,0.0
bergen,340030332003,gerardo cedrone,50.9,0.842,0.0
bergen,340030333001,gerardo cedrone,51.43,0.842,0.03013392857142892
bergen,340030333002,gerardo cedrone,53.81,0.895,0.0
bergen,340030333003,gerardo cedrone,51.13,0.842,0.0
bergen,340030333004,gerardo cedrone,51.57,0.842,0.010428736964079187
bergen,340030340011,gerardo cedrone,50.01,0.842,0.0
bergen,340030340012,gerardo cedrone,50.36,0.842,0.0
bergen,340030340013,gerardo cedrone,50.0,0.842,0.0
bergen,340030340021,gerardo cedrone,49.49,0.842,0.0
bergen,340030340022,gerardo cedrone,49.2,0.842,0.0
bergen,340030340023,gerardo cedrone,50.66,0.842,0.0
bergen,340030340024,gerardo cedrone,50.78,0.842,0.0
bergen,340030351001,gerardo cedrone,50.37,0.842,0.0
bergen,340030351002,gerardo cedrone,50.22,0.842,0.0
bergen,340030351003,gerardo cedrone,53.15,0.895,0.0
bergen,340030351004,gerardo cedrone,50.48,0.842,0.0
bergen,340030351005,gerardo cedrone,50.37,0.842,0.0
bergen,340030352001,gerardo cedrone,54.22,0.895,0.0
bergen,340030352002,gerardo cedrone,50.21,0.842,0.0
bergen,340030352003,gerardo cedrone,52.96,0.895,0.0
bergen,340030352004,gerardo cedrone,53.36,0.895,0.0
bergen,340030352005,gerardo cedrone,51.16,0.842,0.0
bergen,340030361001,gerardo cedrone,51.28,0.842,0.11829134720700973
bergen,340030361002,gerardo cedrone,51.53,0.842,0.13694267515923567
bergen,340030362001,gerardo cedrone,50.36,0.842,0.0
bergen,340030362002,gerardo cedrone,51.27,0.842,0.0735122520420073
bergen,340030371001,gerardo cedrone,50.59,0.842,0.0
bergen,340030371002,gerardo cedrone,51.56,0.842,0.0
bergen,340030371003,gerardo cedrone,51.06,0.842,0.0
bergen,340030371004,gerardo cedrone,51.44,0.842,0.0
bergen,340030371005,gerardo cedrone,53.27,0.895,0.0
bergen,340030371006,gerardo cedrone,50.55,0.842,0.0
bergen,340030372011,gerardo cedrone,51.04,0.842,0.0
bergen,340030372012,gerardo cedrone,51.07,0.842,0.0
bergen,340030372013,gerardo cedrone,51.32,0.842,0.0
bergen,340030372031,gerardo cedrone,51.01,0.842,0.0
bergen,340030372032,gerardo cedrone,50.1,0.842,0.0
bergen,340030372033,gerardo cedrone,48.19,0.789,0.0
bergen,340030372034,gerardo cedrone,50.61,0.842,0.0
bergen,340030372041,gerardo cedrone,51.23,0.842,0.0
bergen,340030372042,gerardo cedrone,52.15,0.842,0.21972318339100333
bergen,340030372043,gerardo cedrone,52.01,0.842,0.07293868921775874
bergen,340030381001,gerardo cedrone,50.81,0.842,0.0
bergen,340030381002,gerardo cedrone,49.79,0.842,0.0
bergen,340030381003,gerardo cedrone,50.4,0.842,0.0
bergen,340030381004,gerardo cedrone,49.71,0.842,0.0
bergen,340030381005,gerardo cedrone,50.55,0.842,0.0
bergen,340030381006,gerardo cedrone,49.99,0.842,0.0
bergen,340030382001,gerardo cedrone,50.74,0.842,0.0
bergen,340030382002,gerardo cedrone,50.66,0.842,0.0
bergen,340030382003,gerardo cedrone,51.26,0.842,0.0
bergen,340030382004,gerardo cedrone,51.49,0.842,0.0
bergen,340030383001,gerardo cedrone,49.5,0.842,0.0
bergen,340030383002,gerardo cedrone,52.89,0.895,0.0
bergen,340030383003,gerardo cedrone,51.18,0.842,0.0
bergen,340030383004,gerardo cedrone,50.42,0.842,0.0
bergen,340030383005,gerardo cedrone,51.06,0.842,0.0
bergen,340030383006,gerardo cedrone,50.1,0.842,0.0
bergen,340030391001,gerardo cedrone,50.44,0.842,0.0
bergen,340030391002,gerardo cedrone,52.83,0.895,0.0
bergen,340030391003,gerardo cedrone,50.39,0.842,0.0
bergen,340030392001,gerardo cedrone,50.43,0.842,0.0
bergen,340030392002,gerardo cedrone,50.17,0.842,0.0
bergen,340030392003,gerardo cedrone,50.31,0.842,0.0
bergen,340030392004,gerardo cedrone,49.17,0.842,0.0
bergen,340030392005,gerardo cedrone,53.64,0.895,0.0
bergen,340030393001,gerardo cedrone,50.32,0.842,0.0
bergen,340030393002,gerardo cedrone,49.78,0.842,0.0
bergen,340030400011,gerardo cedrone,50.43,0.842,0.0
bergen,340030400012,gerardo cedrone,50.41,0.842,0.0
bergen,340030400013,gerardo cedrone,53.94,0.895,0.0
bergen,340030400021,gerardo cedrone,50.43,0.842,0.0
bergen,340030400022,gerardo cedrone,50.84,0.842,0.0
bergen,340030400023,gerardo cedrone,50.51,0.842,0.0
bergen,340030400024,gerardo cedrone,50.84,0.842,0.0
bergen,340030411001,gerardo cedrone,50.1,0.842,0.0
bergen,340030411002,gerardo cedrone,51.21,0.842,0.0
bergen,340030411003,gerardo cedrone,51.79,0.842,0.18164794007490617
bergen,340030411004,gerardo cedrone,51.12,0.842,0.0
bergen,340030411005,gerardo cedrone,51.15,0.842,0.0
bergen,340030412001,gerardo cedrone,51.92,0.842,0.17411988582302557
bergen,340030412002,gerardo cedrone,50.94,0.842,0.0
bergen,340030412003,gerardo cedrone,50.94,0.842,0.0
bergen,340030412004,gerardo cedrone,49.0,0.789,0.08735632183908028
bergen,340030413011,gerardo cedrone,51.58,0.842,0.14893617021276584
bergen,340030413012,gerardo cedrone,51.62,0.842,0.03533568904593605
bergen,340030413013,gerardo cedrone,51.51,0.842,0.028935185185185182
bergen,340030413021,gerardo cedrone,51.29,0.842,0.04931192660550456
bergen,340030413022,gerardo cedrone,51.62,0.842,0.02525832376578632
bergen,340030413023,gerardo cedrone,51.08,0.842,0.0
bergen,340030421011,gerardo cedrone,50.01,0.842,0.0
bergen,340030421012,gerardo cedrone,50.43,0.842,0.0
bergen,340030421021,gerardo cedrone,50.52,0.842,0.0
bergen,340030421022,gerardo cedrone,49.84,0.842,0.0
bergen,340030421023,gerardo cedrone,50.24,0.842,0.0
bergen,340030421024,gerardo cedrone,51.03,0.842,0.0
bergen,340030423011,gerardo cedrone,50.24,0.842,0.0
bergen,340030423012,gerardo cedrone,50.44,0.842,0.0
bergen,340030423013,gerardo cedrone,50.4,0.842,0.0
bergen,340030423021,gerardo cedrone,50.55,0.842,0.0
bergen,340030423022,gerardo cedrone,50.59,0.842,0.0
bergen,340030423023,gerardo cedrone,51.14,0.842,0.0
bergen,340030423024,gerardo cedrone,50.11,0.842,0.0
bergen,340030424001,gerardo cedrone,52.51,0.895,0.0
bergen,340030424002,gerardo cedrone,50.32,0.842,0.0
bergen,340030424003,gerardo cedrone,50.42,0.842,0.0
bergen,340030424004,gerardo cedrone,50.19,0.842,0.0
bergen,340030425001,gerardo cedrone,50.96,0.842,0.0
bergen,340030425002,gerardo cedrone,51.28,0.842,0.0
bergen,340030425003,gerardo cedrone,49.59,0.842,0.0
bergen,340030430011,gerardo cedrone,50.03,0.842,0.0
bergen,340030430012,gerardo cedrone,52.99,0.895,0.0
bergen,340030430013,gerardo cedrone,52.48,0.895,0.0
bergen,340030430021,gerardo cedrone,50.63,0.842,0.0
bergen,340030430022,gerardo cedrone,50.85,0.842,0.0
bergen,340030430023,gerardo cedrone,49.72,0.842,0.0
bergen,340030430024,gerardo cedrone,49.86,0.842,0.0
bergen,340030441001,gerardo cedrone,50.45,0.842,0.0
bergen,340030441002,gerardo cedrone,50.31,0.842,0.0
bergen,340030441003,gerardo cedrone,50.03,0.842,0.0
bergen,340030441004,gerardo cedrone,50.55,0.842,0.0
bergen,340030442011,gerardo cedrone,53.65,0.895,0.0
bergen,340030442012,gerardo cedrone,49.88,0.842,0.0
bergen,340030442013,gerardo cedrone,49.71,0.842,0.0
bergen,340030442021,gerardo cedrone,50.86,0.842,0.0
bergen,340030442022,gerardo cedrone,51.11,0.842,0.0
bergen,340030442023,gerardo cedrone,51.22,0.842,0.0
bergen,340030451011,gerardo cedrone,51.25,0.842,0.0
bergen,340030451012,gerardo cedrone,50.73,0.842,0.0
bergen,340030451013,gerardo cedrone,50.45,0.842,0.0
bergen,340030451014,gerardo cedrone,51.45,0.842,0.0
bergen,340030451021,gerardo cedrone,51.51,0.842,0.050163576881134216
bergen,340030451022,gerardo cedrone,51.04,0.842,0.0
bergen,340030451023,gerardo cedrone,51.42,0.842,0.0
bergen,340030451024,gerardo cedrone,51.05,0.842,0.0
